"uuid","xml src","md src","marketing loc","docs loc"
"0e53ef60-2f71-4b34-9383-1de5cf5d3ab5","target-standard-premium-master/src/target/c_activity_collisions.xml","help/c-experiences/c-visual-experience-composer/activity-collisions.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_activity_collisions.html","https://docs.adobe.com/content/help/en/target/using/experiences/visual-experience-composer-vec/activity-collisions.html"
"e3ccb440-ce54-4a5a-be93-69a6162a160f","target-standard-premium-master/src/target/c_estimating_lift_in_revenue.xml","help/administrating-target/r-target-account-preferences/estimating-lift-in-revenue.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_estimating_lift_in_revenue.html","https://docs.adobe.com/content/help/en/target/using/administer/preferences/estimating-lift-in-revenue.html"
"f286d08a-e11d-4a39-8c62-3eba99885299","target-standard-premium-master/src/mvt/c_plan_mvt.xml","help/c-activities/c-multivariate-testing/plan-mvt.md","https://marketing.adobe.com/resources/help/en_US/target/mvt/c_plan_mvt.html","https://docs.adobe.com/content/help/en/target/using/activities/multivariate-test/plan-mvt.html"
"a89f5334-540e-417d-ac51-a90f8b4687a4","target-standard-premium-master/src/target/c_multipage_activity.xml","help/c-experiences/c-visual-experience-composer/multipage-activity.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_multipage_activity.html","https://docs.adobe.com/content/help/en/target/using/experiences/visual-experience-composer-vec/multipage-activity.html"
"ca72e933-2ad3-44e1-893f-7b65c474704b","target-standard-premium-master/src/mvt/c_experience_performance_report.xml","help/c-reports/experience-performance-report.md","https://marketing.adobe.com/resources/help/en_US/target/mvt/c_experience_performance_report.html","https://docs.adobe.com/content/help/en/target/using/reports/experience-performance-report.html"
"fce769d2-9e7f-4064-add7-76e1fc394b4f","target-standard-premium-master/src/target/c_auto-target-to-optimize.xml","help/c-activities/auto-target-to-optimize.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_auto-target-to-optimize.html","https://docs.adobe.com/content/help/en/target/using/activities/auto-target-to-optimize.html"
"3d0898d0-96e8-4bc9-86bd-3ae39db0e74d","target-standard-premium-master/src/target/creating-activity-only-audience.xml","help/c-target/creating-activity-only-audience.md","https://marketing.adobe.com/resources/help/en_US/target/target/creating-activity-only-audience.html","https://docs.adobe.com/content/help/en/target/using/audiences/creating-activity-only-audience.html"
"fc3c9a02-30d7-43df-838d-10ce1aa17f16","target-standard-premium-master/src/target/c_working-with-customer-attributes.xml","help/c-target/c-visitor-profile/working-with-customer-attributes.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_working-with-customer-attributes.html","https://docs.adobe.com/content/help/en/target/using/audiences/visitor-profiles/working-with-customer-attributes.html"
"4ae3ca34-7661-4c1d-a132-fc446e653b90","target-standard-premium-master/src/target/c_create_json_offer.xml","help/c-experiences/c-manage-content/create-json-offer.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_create_json_offer.html","https://docs.adobe.com/content/help/en/target/using/experiences/offers/create-json-offer.html"
"01ccda60-7e28-4d26-8d5d-1c0a022bbef0","target-standard-premium-master/src/ov/c_visitor_profile_lifetime.xml","help/c-target/c-visitor-profile/visitor-profile-lifetime.md","https://marketing.adobe.com/resources/help/en_US/target/ov/c_visitor_profile_lifetime.html","https://docs.adobe.com/content/help/en/target/using/audiences/visitor-profiles/visitor-profile-lifetime.html"
"c03bf806-0b03-4315-a176-4eaa9250a271","target-standard-premium-master/src/target/c_important-attributes-report.xml","help/c-reports/c-personalization-insights-reports/important-attributes-report.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_important-attributes-report.html","https://docs.adobe.com/content/help/en/target/using/reports/insights/important-attributes-report.html"
"ba7180ba-3919-4427-9bb9-44348b5cda61","target-standard-premium-master/src/a4t/c_a4t-faq-old-integration.xml","help/c-integrating-target-with-mac/a4t/r-a4t-faq/a4t-faq-old-integration.md","https://marketing.adobe.com/resources/help/en_US/target/a4t/c_a4t-faq-old-integration.html","https://docs.adobe.com/content/help/en/target/using/integrate/a4t/a4t-frequently-asked-questions/a4t-faq-old-integration.html"
"17c1f2e0-4c1e-4b7a-8398-9ec147253a5f","target-standard-premium-master/src/target/c_creating-a-profile-attribute-comparison-audience.xml","help/c-target/c-audiences/creating-a-profile-attribute-comparison-audience.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_creating-a-profile-attribute-comparison-audience.html","https://docs.adobe.com/content/help/en/target/using/audiences/create-audiences/creating-a-profile-attribute-comparison-audience.html"
"a6f0cf9f-bd5e-4ae2-8dbe-0c94ec6a02ba","target-standard-premium-master/src/mvt/c_multivariate_testing.xml","help/c-activities/c-multivariate-testing/multivariate-testing.md","https://marketing.adobe.com/resources/help/en_US/target/mvt/c_multivariate_testing.html","https://docs.adobe.com/content/help/en/target/using/activities/multivariate-test/multivariate-testing.html"
"2910a844-9dd6-4e69-8652-b2215fed1545","target-standard-premium-master/src/recs/c_backup_recs.xml","help/c-recommendations/c-algorithms/backup-recs.md","","https://docs.adobe.com/content/help/en/target/using/recommendations/criteria/backup-recs.html"
"ec5f27a7-b22a-48c9-968c-9eb02830a2a6","target-standard-premium-master/src/ov2/cmp_at.js_Functions.xml","help/c-implementing-target/c-implementing-target-for-client-side-web/cmp-atjs-functions.md","","https://docs.adobe.com/content/help/en/target/using/implement-target/client-side/functions-overview/cmp-at_js-functions.html"
"dc39260c-8222-42b3-9f6b-f83be30e3210","target-standard-premium-master/src/target/t_mobile-create-location-and-metric.xml","help/c-target-mobile-app/mobile-create-location-and-metric.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_mobile-create-location-and-metric.html","https://docs.adobe.com/content/help/en/target/using/implement-target/mobile-apps/mobile-create-location-and-metric.html"
"c513b653-bf0e-4a94-afcb-0f1295401b6b","target-standard-premium-master/src/ov/c_considerations-before-you-implement-target.xml","help/c-implementing-target/c-considerations-before-you-implement-target/considerations-before-you-implement-target.md","https://marketing.adobe.com/resources/help/en_US/target/ov/c_considerations-before-you-implement-target.html","https://docs.adobe.com/content/help/en/target/using/implement-target/before-implement/considerations-before-you-implement-target.html"
"dcaba49e-7567-4970-bb9a-19377aff7d38","target-standard-premium-master/src/target/c_targeting-using-cloud-based-instances.xml","help/c-implementing-target/c-implementing-target-for-client-side-web/c-target-debugging-atjs/targeting-using-cloud-based-instances.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_targeting-using-cloud-based-instances.html","https://docs.adobe.com/content/help/en/target/using/implement-target/client-side/functions-overview/targeting-using-cloud-based-instances.html"
"673dd5c7-9c09-4a6e-bc41-c6ad27cf269c","target-standard-premium-master/src/target/t_mobile_enable_target_in_sdk.xml","help/c-target-mobile-app/mobile-enable-target-in-sdk.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_mobile_enable_target_in_sdk.html","https://docs.adobe.com/content/help/en/target/using/implement-target/mobile-apps/mobile-enable-target-in-sdk.html"
"2ee47bf5-f8b3-41e2-b9a5-0ff4ab175373","target-standard-premium-master/src/mvt/c_add_offers.xml","help/c-activities/c-multivariate-testing/t-create-multivariate-test/add-offers.md","INVALID: https://marketing.adobe.com/resources/help/en_US/target/a4t/t_campaign_creation.htmlhttps://marketing.adobe.com/resources/help/en_US/target/mvt/c_add_offers.html","https://docs.adobe.com/content/help/en/target/using/activities/multivariate-test/create-mvt/add-offers.html"
"cf9489f2-45b2-4028-8956-36d0afe0ee0a","target-standard-premium-master/src/target/t_automated_personalization.xml","help/c-activities/t-automated-personalization/automated-personalization.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_automated_personalization.html","https://docs.adobe.com/content/help/en/target/using/activities/automated-personalization/automated-personalization.html"
"876441bd-d841-4974-b1ec-3ad7cb6ef3ee","target-standard-premium-master/src/mvt/t_create_multivariate_test.xml","help/c-activities/c-multivariate-testing/t-create-multivariate-test/create-multivariate-test.md","https://marketing.adobe.com/resources/help/en_US/target/mvt/t_create_multivariate_test.html","https://docs.adobe.com/content/help/en/target/using/activities/multivariate-test/create-mvt/create-multivariate-test.html"
"5aaff281-e96c-41a6-849e-2c3b0e35f161","target-standard-premium-master/src/target/c_about-remote-offers.xml","help/c-experiences/c-manage-content/about-remote-offers.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_about-remote-offers.html","https://docs.adobe.com/content/help/en/target/using/experiences/offers/about-remote-offers.html"
"c1875243-e37f-4205-9e6b-6e96cadf4a7f","target-standard-premium-master/src/target/c_use-qa-mode-with-server-side-delivery.xml","help/c-activities/c-activity-qa/use-qa-mode-with-server-side-delivery.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_use-qa-mode-with-server-side-delivery.html","https://docs.adobe.com/content/help/en/target/using/activities/activity-qa/use-qa-mode-with-server-side-delivery.html"
"f8e8e057-1842-4922-ab7f-4d5441048573","target-standard-premium-master/src/target/known-issues-resolved_issues.xml","help/r-release-notes/known-issues-resolved-issues.md","https://marketing.adobe.com/resources/help/en_US/target/target/known-issues-resolved_issues.html","https://docs.adobe.com/content/help/en/target/using/release-notes/known-issues-resolved-issues.html"
"5b22c369-0efc-48c0-a0dc-0179b18536fe","target-standard-premium-master/src/target/c_troubleshooting-activities.xml","help/c-activities/c-troubleshooting-activities/troubleshooting-activities.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_troubleshooting-activities.html","https://docs.adobe.com/content/help/en/target/using/activities/troubleshoot-activities/troubleshooting-activities.html"
"0fb297ba-f1c3-4139-ac37-7fa0bf2ac308","target-standard-premium-master/src/mvt/t_mvt_set_metrics.xml","help/c-activities/c-multivariate-testing/t-create-multivariate-test/mvt-set-metrics.md","https://marketing.adobe.com/resources/help/en_US/target/mvt/t_mvt_set_metrics.html","https://docs.adobe.com/content/help/en/target/using/activities/multivariate-test/create-mvt/mvt-set-metrics.html"
"cc485785-84cc-4a60-acf8-788b842b243f","target-standard-premium-master/src/target/c_apply-reporting-audience-success-metric.xml","help/c-target/apply-reporting-audience-success-metric.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_apply-reporting-audience-success-metric.html","https://docs.adobe.com/content/help/en/target/using/audiences/apply-reporting-audience-success-metric.html"
"58d99940-7c3d-41ab-a2f5-a87c880dbc17","target-standard-premium-master/src/target/c_activity-qa.xml","help/c-activities/c-activity-qa/activity-qa.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_activity-qa.html","https://docs.adobe.com/content/help/en/target/using/activities/activity-qa/activity-qa.html"
"8e1943b6-274c-4347-8f4b-7ac108845926","target-standard-premium-master/src/recs/c_ip-addresses-marketing-cloud.xml","help/c-recommendations/c-recommendations-faq/ip-addresses-marketing-cloud.md","","https://docs.adobe.com/content/help/en/target/using/recommendations/recommendations-faq/ip-addresses-marketing-cloud.html"
"63bd6640-e8fd-472e-bd42-0fa540a54f11","target-standard-premium-master/src/recs/c_recommendations-activity.xml","help/c-activities/recommendations-activity.md","","https://docs.adobe.com/content/help/en/target/using/activities/recommendations-activity.html"
"c7682269-4ec2-4a0f-b053-7e0ec77f4604","target-standard-premium-master/src/ov2/c_hosts.xml","help/administrating-target/hosts.md","","https://docs.adobe.com/content/help/en/target/using/administer/hosts.html"
"7d301dc3-6076-4e05-8abc-4978075a881e","target-standard-premium-master/src/target/t_create_ap_activity.xml","help/c-activities/t-automated-personalization/create-ap-activity.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_create_ap_activity.html","https://docs.adobe.com/content/help/en/target/using/activities/automated-personalization/create-ap-activity.html"
"925b930a-1fa9-41a3-a11b-f5241dab7725","target-standard-premium-master/src/target/c_manage_content.xml","help/c-experiences/c-manage-content/manage-content.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_manage_content.html","https://docs.adobe.com/content/help/en/target/using/experiences/offers/manage-content.html"
"4ee30e1a-bfda-4b20-9313-99e32dcf60ac","target-standard-premium-master/src/target/t_ap_target_offers.xml","help/c-activities/t-automated-personalization/ap-target-offers.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_ap_target_offers.html","https://docs.adobe.com/content/help/en/target/using/activities/automated-personalization/ap-target-offers.html"
"df0e5612-bfe8-48a5-be2c-1d50ce9fd3f5","target-standard-premium-master/src/target/r_glossary.xml","help/c-intro/glossary.md","https://marketing.adobe.com/resources/help/en_US/target/target/r_glossary.html","https://docs.adobe.com/content/help/en/target/using/introduction/glossary.html"
"8d1d199b-b3d7-4edb-ba05-bd97372a0b9e","target-standard-premium-master/src/target/c_experience_composer_best_practices.xml","help/c-experiences/c-visual-experience-composer/experience-composer-best-practices.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_experience_composer_best_practices.html","https://docs.adobe.com/content/help/en/target/using/experiences/visual-experience-composer-vec/experience-composer-best-practices.html"
"5887ec53-e5b1-40f9-b469-33685f5c6cd6","target-standard-premium-master/src/ov2/r_target-atjs-single-page-application.xml","help/c-implementing-target/c-implementing-target-for-client-side-web/how-to-deployatjs/target-atjs-single-page-application.md","","https://docs.adobe.com/content/help/en/target/using/implement-target/client-side/deploy-at-js/target-atjs-single-page-application.html"
"1a5b70e6-d501-4b52-bec8-4ae2c419d331","target-standard-premium-master/src/a4t/c_campaign_and_target.xml","help/c-integrating-target-with-mac/campaign-and-target.md","https://marketing.adobe.com/resources/help/en_US/target/a4t/c_campaign_and_target.html","https://docs.adobe.com/content/help/en/target/using/integrate/campaign-and-target.html"
"f6ab926b-163a-4873-80a5-48d2d225ac88","target-standard-premium-master/src/target/t_assets_upload.xml","help/c-experiences/c-manage-content/assets-upload.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_assets_upload.html","https://docs.adobe.com/content/help/en/target/using/experiences/offers/assets-upload.html"
"4ac0c181-030b-4cf5-b138-acf02c7af4f6","target-standard-premium-master/src/target/t_create_a4t.xml","help/c-activities/t-test-ab/t-test-create-ab/create-a4t.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_create_a4t.html","https://docs.adobe.com/content/help/en/target/using/activities/abtest/create/create-a4t.html"
"35e4ca00-5c53-4fea-b0ef-0fb51c0f8184","target-standard-premium-master/src/target/c_algo_random_forest.xml","help/c-activities/t-automated-personalization/algo-random-forest.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_algo_random_forest.html","https://docs.adobe.com/content/help/en/target/using/activities/automated-personalization/algo-random-forest.html"
"4b42adbc-4fa8-4b62-86c8-bb8f8bec7e54","target-standard-premium-master/src/a4t/c_a4t-faq-classifications.xml","help/c-integrating-target-with-mac/a4t/r-a4t-faq/a4t-faq-classifications.md","https://marketing.adobe.com/resources/help/en_US/target/a4t/c_a4t-faq-classifications.html","https://docs.adobe.com/content/help/en/target/using/integrate/a4t/a4t-frequently-asked-questions/a4t-faq-classifications.html"
"614088da-412c-45e3-9f2d-6985391973be","target-standard-premium-master/src/ov/r_supported_browsers.xml","help/c-implementing-target/c-considerations-before-you-implement-target/supported-browsers.md","https://marketing.adobe.com/resources/help/en_US/target/ov/r_supported_browsers.html","https://docs.adobe.com/content/help/en/target/using/implement-target/before-implement/supported-browsers.html"
"ef36b2b2-bf6d-497e-b3f5-2b572a1b8a8d","target-standard-premium-master/src/ov2/c_target-atjs-plugins.xml","help/c-implementing-target/c-implementing-target-for-client-side-web/t-mbox-download/c-target-atjs-implementation/target-atjs-plugins.md","","https://docs.adobe.com/content/help/en/target/using/implement-target/client-side/mbox-implement/migrate-mbox/target-atjs-plugins.html"
"313150fa-a7ec-46fe-9166-742a5c246a72","target-standard-premium-master/src/target/target-mobile-preview.xml","help/c-target-mobile-app/target-mobile-preview.md","https://marketing.adobe.com/resources/help/en_US/target/target/target-mobile-preview.html","https://docs.adobe.com/content/help/en/target/using/implement-target/mobile-apps/target-mobile-preview.html"
"07abc419-0253-47c6-80b8-0bd0734d2c9d","target-standard-premium-master/src/ov2/c_non-javascript-based-implementation.xml","help/c-implementing-target/c-non-javascript-based-implementation/non-javascript-based-implementation.md","","https://docs.adobe.com/content/help/en/target/using/implement-target/implement-email/non-javascript-based-implementation.html"
"e0089c2a-57e9-4014-9fbf-589faea97c09","target-standard-premium-master/src/ov/c_cookie_behavior.xml","help/c-implementing-target/c-implementing-target-for-client-side-web/t-mbox-download/cookie-behavior.md","https://marketing.adobe.com/resources/help/en_US/target/ov/c_cookie_behavior.html","https://docs.adobe.com/content/help/en/target/using/implement-target/client-side/mbox-implement/cookie-behavior.html"
"bb868f55-7e77-49c4-81b5-3aff5b63b827","target-standard-premium-master/src/target/c_vec_scenarios.xml","help/c-experiences/c-visual-experience-composer/r-troubleshoot-composer/vec-scenarios.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_vec_scenarios.html","https://docs.adobe.com/content/help/en/target/using/experiences/visual-experience-composer-vec/troubleshoot-composer/vec-scenarios.html"
"d51991f7-cdda-4a59-b64c-7ef1c3f8380d","target-standard-premium-master/src/a4t/c_a4t-faq-viewing-reports.xml","help/c-integrating-target-with-mac/a4t/r-a4t-faq/a4t-faq-viewing-reports.md","https://marketing.adobe.com/resources/help/en_US/target/a4t/c_a4t-faq-viewing-reports.html","https://docs.adobe.com/content/help/en/target/using/integrate/a4t/a4t-frequently-asked-questions/a4t-faq-viewing-reports.html"
"27752811-0ffe-4d60-83d1-39e18b1953d5","target-standard-premium-master/src/recs/c_recommendations-faq.xml","help/c-recommendations/c-recommendations-faq/recommendations-faq.md","","https://docs.adobe.com/content/help/en/target/using/recommendations/recommendations-faq/recommendations-faq.html"
"57f84da4-10f9-42f3-b9ce-06cf41007157","target-standard-premium-master/src/target/t_ab_set_metrics.xml","help/c-activities/t-test-ab/t-test-create-ab/ab-set-metrics.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_ab_set_metrics.html","https://docs.adobe.com/content/help/en/target/using/activities/abtest/create/ab-set-metrics.html"
"cc80f879-ad2a-46d6-adc2-df616e8ab0b5","target-standard-premium-master/src/a4t/c_a4t-faq-initial-provisioning.xml","help/c-integrating-target-with-mac/a4t/r-a4t-faq/a4t-faq-initial-provisioning.md","https://marketing.adobe.com/resources/help/en_US/target/a4t/c_a4t-faq-initial-provisioning.html","https://docs.adobe.com/content/help/en/target/using/integrate/a4t/a4t-frequently-asked-questions/a4t-faq-initial-provisioning.html"
"95126e92-75ce-4052-b061-7ca4ebb3136b","target-standard-premium-master/src/target/c_troubleshooting-issues-related-to-the-visual-experience-composer-(vec).xml","help/c-experiences/c-visual-experience-composer/r-troubleshoot-composer/troubleshooting-issues-related-to-the-visual-experience-composer-vec.md","","https://docs.adobe.com/content/help/en/target/using/experiences/visual-experience-composer-vec/troubleshoot-composer/troubleshooting-issues-related-to-the-visual-experience-composer-vec.html"
"e0b4d320-db00-43ad-b49e-ce36c8532320","target-standard-premium-master/src/recs/t_recommendations_csv.xml","help/c-recommendations/c-algorithms/recommendations-csv.md","","https://docs.adobe.com/content/help/en/target/using/recommendations/criteria/recommendations-csv.html"
"UUID","Original XML Dita File","","",""
"603fb800-a26c-43ec-b2d9-ef7a8ed8721e","target-standard-premium-master/src/target/r_target-limits.xml","help/r-troubleshooting-target/target-limits.md","https://marketing.adobe.com/resources/help/en_US/target/target/r_target-limits.html","https://docs.adobe.com/content/help/en/target/using/troubleshoot/target-limits.html"
"53f3c341-280e-4271-8d53-f1ad74036dd9","target-standard-premium-master/src/a4t/c_a4t-faq-sharing-metrics-audiences-reports.xml","help/c-target/c-troubleshooting-targets-and-audiences/a4t-faq-sharing-metrics-audiences-reports.md","https://marketing.adobe.com/resources/help/en_US/target/a4t/c_a4t-faq-sharing-metrics-audiences-reports.html","https://docs.adobe.com/content/help/en/target/using/audiences/faq-audiences/a4t-faq-sharing-metrics-audiences-reports.html"
"eb9b8657-1c8e-4eba-8f6d-612944f917f3","target-standard-premium-master/src/target/c_notifications.xml","help/c-activities/notifications.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_notifications.html","https://docs.adobe.com/content/help/en/target/using/activities/notifications.html"
"1961730d-2357-406f-acac-a36b7a63bd35","target-standard-premium-master/src/target/property_channel.xml","help/administrating-target/c-user-management/property-channel/property-channel.md","https://marketing.adobe.com/resources/help/en_US/target/target/property_channel.html","https://docs.adobe.com/content/help/en/target/using/administer/manage-users/enterprise/property-channel.html"
"8b5a36c0-555d-42c5-8b24-c08d07440a53","target-standard-premium-master/src/target/c_target_how_target_works.xml","help/c-target/target-how-target-works.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_target_how_target_works.html","https://docs.adobe.com/content/help/en/target/using/audiences/target-how-target-works.html"
"a30fa886-e8df-408f-bbc9-11a917a592d8","target-standard-premium-master/src/target/c_auto-target-summary-report.xml","help/c-reports/auto-target-summary-report.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_auto-target-summary-report.html","https://docs.adobe.com/content/help/en/target/using/reports/auto-target-summary-report.html"
"14af2833-5602-4926-a25f-546c6dcb006c","target-standard-premium-master/src/target/c_filter-and-search-content.xml","help/c-experiences/c-manage-content/filter-and-search-content.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_filter-and-search-content.html","https://docs.adobe.com/content/help/en/target/using/experiences/offers/filter-and-search-content.html"
"496dbb9d-cb13-47ee-88bd-ba5920b2ca1c","target-standard-premium-master/src/target/t_create-audience.xml","help/c-target/c-audiences/create-audience.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_create-audience.html","https://docs.adobe.com/content/help/en/target/using/audiences/create-audiences/create-audience.html"
"cc76453d-8ba7-471f-9b96-7a2d8f040f0a","target-standard-premium-master/src/target/c_use-adobe-launch-to-set-up-the-mobile-app-vec.xml","help/c-target-mobile-app/c-mobile-visual-experience-composer/use-adobe-launch-to-set-up-the-mobile-app-vec.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_use-adobe-launch-to-set-up-the-mobile-app-vec.html","https://docs.adobe.com/content/help/en/target/using/implement-target/mobile-apps/composer/use-adobe-launch-to-set-up-the-mobile-app-vec.html"
"f0ee2086-1126-44a4-9379-aa897dc0e06b","target-standard-premium-master/src/recs/c_use-dynamic-and-static-inclusion-rules.xml","help/c-recommendations/c-algorithms/use-dynamic-and-static-inclusion-rules.md","","https://docs.adobe.com/content/help/en/target/using/recommendations/criteria/use-dynamic-and-static-inclusion-rules.html"
"ce2accb4-8330-4431-8d47-8863c54274b5","target-standard-premium-master/src/target/target-activities-guide.xml","help/c-activities/target-activities-guide.md","INVALID: https://marketing.adobe.com/resources/help/en_US/target/ov/t_target-download-config-mbox.htmlhttps://marketing.adobe.com/resources/help/en_US/target/target/target-activities-guide.html","https://docs.adobe.com/content/help/en/target/using/activities/target-activities-guide.html"
"a5aa3be5-68a2-4f12-8226-f32a76136bbd","target-standard-premium-master/src/a4t/c_a4t_troubleshooting.xml","help/c-integrating-target-with-mac/a4t/c-a4t-troubleshooting/a4t-troubleshooting.md","https://marketing.adobe.com/resources/help/en_US/target/a4t/c_a4t_troubleshooting.html","https://docs.adobe.com/content/help/en/target/using/integrate/a4t/troubleshoot-a4t/a4t-troubleshooting.html"
"0f784d6e-8f36-4c26-adbf-0d56b7d6d390","target-standard-premium-master/src/ov/t_customize-global-mbox.xml","help/c-implementing-target/c-implementing-target-for-client-side-web/t-mbox-download/c-understanding-global-mbox/customize-global-mbox.md","https://marketing.adobe.com/resources/help/en_US/target/ov/t_customize-global-mbox.html","https://docs.adobe.com/content/help/en/target/using/implement-target/client-side/mbox-implement/global-mbox/customize-global-mbox.html"
"4dc2b5da-524f-4d6a-8ffc-8c3ac78cb39e","target-standard-premium-master/src/target/aem-experience-fragments.xml","help/c-experiences/c-manage-content/aem-experience-fragments.md","https://marketing.adobe.com/resources/help/en_US/target/target/aem-experience-fragments.html","https://docs.adobe.com/content/help/en/target/using/experiences/offers/aem-experience-fragments.html"
"8ed11372-f2cd-4bc4-a1da-ad626131e196","target-standard-premium-master/src/target/r_troubleshooting_target.xml","help/r-troubleshooting-target/troubleshooting-target.md","https://marketing.adobe.com/resources/help/en_US/target/target/r_troubleshooting_target.html","https://docs.adobe.com/content/help/en/target/using/troubleshoot/troubleshooting-target.html"
"f3ea7313-0f98-4b58-88aa-e2438c06e739","target-standard-premium-master/src/target/c_view-multiple-metrics.xml","help/c-reports/c-report-settings/view-multiple-metrics.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_view-multiple-metrics.html","https://docs.adobe.com/content/help/en/target/using/reports/settings/view-multiple-metrics.html"
"6c75014b-f0fd-4f76-a84f-b841bf87f1d7","target-standard-premium-master/src/target/c_time-frame.xml","help/c-target/c-audiences/c-target-rules/time-frame.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_time-frame.html","https://docs.adobe.com/content/help/en/target/using/audiences/create-audiences/categories-audiences/time-frame.html"
"0be40d3f-3274-493d-899b-cb7bb3612baf","target-standard-premium-master/src/target/c_reporting-frequently-asked-questions.xml","help/c-reports/reporting-frequently-asked-questions.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_reporting-frequently-asked-questions.html","https://docs.adobe.com/content/help/en/target/using/reports/reporting-frequently-asked-questions.html"
"b689a964-613f-4a64-9f15-e9111e6bf945","target-standard-premium-master/src/target/c_experience-cloud-device-co-op.xml","help/c-integrating-target-with-mac/experience-cloud-device-co-op.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_experience-cloud-device-co-op.html","https://docs.adobe.com/content/help/en/target/using/integrate/experience-cloud-device-co-op.html"
"977454ad-da32-449a-a8c9-1f3c75220be6","target-standard-premium-master/src/target/c_capture-score.xml","help/c-activities/r-success-metrics/capture-score.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_capture-score.html","https://docs.adobe.com/content/help/en/target/using/activities/success-metrics/capture-score.html"
"1970846e-37d8-4b69-a0d9-ff45bb840bef","target-standard-premium-master/src/recs/t_exclusions.xml","help/c-recommendations/c-products/exclusions.md","","https://docs.adobe.com/content/help/en/target/using/recommendations/entities/exclusions.html"
"cf359bcd-547e-4f8f-bcf6-e646245bb9ce","target-standard-premium-master/src/a4t/c_account_reqs.xml","help/c-integrating-target-with-mac/a4t/account-reqs.md","https://marketing.adobe.com/resources/help/en_US/target/a4t/c_account_reqs.html","https://docs.adobe.com/content/help/en/target/using/integrate/a4t/account-reqs.html"
"f1e6f67e-1d7e-4806-8389-2ce165b534b4","target-standard-premium-master/src/target/c_visual-experience-composer.xml","help/c-experiences/c-visual-experience-composer/visual-experience-composer.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_visual-experience-composer.html","https://docs.adobe.com/content/help/en/target/using/experiences/visual-experience-composer-vec/visual-experience-composer.html"
"7d0402f3-d6f2-422e-b69c-86e10120ac83","target-standard-premium-master/src/a4t/c_a4t-faq-lift-and-confidence.xml","help/c-integrating-target-with-mac/a4t/r-a4t-faq/a4t-faq-lift-and-confidence.md","https://marketing.adobe.com/resources/help/en_US/target/a4t/c_a4t-faq-lift-and-confidence.html","https://docs.adobe.com/content/help/en/target/using/integrate/a4t/a4t-frequently-asked-questions/a4t-faq-lift-and-confidence.html"
"ca2632c0-87e4-4a85-95e6-e63cf800ab2f","target-standard-premium-master/src/target/c_managing_audience_filters.xml","help/c-target/managing-audience-filters.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_managing_audience_filters.html","https://docs.adobe.com/content/help/en/target/using/audiences/managing-audience-filters.html"
"44873864-5c3d-4bcd-a725-0fd914e483bf","target-standard-premium-master/src/a4t/r_a4t-faq.xml","help/c-integrating-target-with-mac/a4t/r-a4t-faq/a4t-faq.md","https://marketing.adobe.com/resources/help/en_US/target/a4t/r_a4t-faq.html","https://docs.adobe.com/content/help/en/target/using/integrate/a4t/a4t-frequently-asked-questions/a4t-faq.html"
"bb151b54-09ef-40b5-bc04-95c61b761f5a","target-standard-premium-master/src/target/t_excluding_extreme_orders.xml","help/c-reports/c-report-settings/excluding-extreme-orders.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_excluding_extreme_orders.html","https://docs.adobe.com/content/help/en/target/using/reports/settings/excluding-extreme-orders.html"
